,month,day,hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindGustSpeed,HourlyWindSpeed,POPULATION_PER_MILLION,Total_population_SUMMARY_INDICATORS_Median_age_(years),Total_population_SUMMARY_INDICATORS_Sex_ratio_(males_per_100_females),Estimate_Percent_Total_population_15_to_44_years,Estimate_Percent_Total_population_60_years_and_over,MEDIAN_INCOME_PER_100k,RATIO_OF_NON-FAMILY_TO_FAMILY_HOUSEHOLDS,RATIO_OF_WOKERS_TO_PEOPLE_(OVER_16),Workers_16_years_and_over_Public_transportation_(excluding_taxicab),Workers_16_years_and_over_Walked,Workers_16_years_and_over_Bicycle,"Workers_16_years_and_over_Taxicab,_motorcycle,_or_other_means",Workers_16_years_and_over_Worked_in_county_of_residence,Workers_16_years_and_over_Mean_travel_time_to_work_(minutes),ridesperhour
4066,6.0,19.0,10.0,66,68,0.0,93.0,7.0,67.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2670.0
4067,6.0,19.0,11.0,65,69,0.0,87.0,9.0,66.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2580.0
4068,6.0,19.0,12.0,66,70,0.0,87.0,10.0,67.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3140.0
4069,6.0,19.0,13.0,65,70,0.0,84.0,10.0,67.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3360.0
4070,6.0,19.0,14.0,65,71,0.0,81.0,8.0,67.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3330.0
4071,6.0,19.0,15.0,67,69,0.0,93.0,3.0,68.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3420.0
4072,6.0,19.0,16.0,67,69,0.0,93.0,3.0,68.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2150.0
4073,6.0,19.0,17.0,67,68,0.0,96.0,2.0,67.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5920.0
4074,6.0,19.0,18.0,67,68,0.0,96.0,1.5,67.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6900.0
4075,6.0,19.0,19.0,66,68,0.0,93.0,2.5,67.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4040.0
4076,6.0,19.0,20.0,66,67,0.0,97.0,1.75,66.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3040.0
4077,6.0,19.0,21.0,66,67,0.0,97.0,1.75,66.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2280.0
4078,6.0,19.0,22.0,66,67,0.0,97.0,1.75,66.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1710.0
4079,6.0,19.0,23.0,66,67,0.0,97.0,1.75,66.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,965.0
4080,6.0,20.0,0.0,65,66,0.0,96.0,2.5,65.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,487.0
4081,6.0,20.0,1.0,64,66,0.0,93.0,1.75,65.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,233.0
4082,6.0,20.0,2.0,65,66,0.01,96.0,1.5,65.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,147.0
4083,6.0,20.0,3.0,64,65,0.0,97.0,1.5,64.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,75.0
4084,6.0,20.0,4.0,64,65,0.0,97.0,1.0,64.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,132.0
4085,6.0,20.0,5.0,64,65,0.04,97.0,2.5,64.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,413.0
4086,6.0,20.0,6.0,65,66,0.0,96.0,2.0,65.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,899.0
4087,6.0,20.0,7.0,66,67,0.0,97.0,1.25,66.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2880.0
4088,6.0,20.0,8.0,67,68,0.0,96.0,2.0,67.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6090.0
4089,6.0,20.0,9.0,67,69,0.0,93.0,2.0,68.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4820.0
4090,6.0,20.0,10.0,69,71,0.0,94.0,3.0,70.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2820.0
4091,6.0,20.0,11.0,71,76,0.0,85.0,5.0,73.0,16.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2750.0
4092,6.0,20.0,12.0,72,76,0.0,88.0,5.0,73.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3130.0
4093,6.0,20.0,13.0,72,77,0.0,85.0,7.0,74.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3160.0
4094,6.0,20.0,14.0,73,75,0.0,94.0,3.0,74.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3480.0
4095,6.0,20.0,15.0,72,73,0.2,96.0,0.25,72.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1880.0
4096,6.0,20.0,16.0,72,73,0.04,96.0,0.5,72.0,16.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1580.0
4097,6.0,20.0,17.0,71,73,0.01,94.0,9.0,72.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4150.0
4098,6.0,20.0,18.0,70,72,0.0,94.0,10.0,71.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6310.0
4099,6.0,20.0,19.0,70,72,0.08,94.0,1.0,71.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5350.0
4100,6.0,20.0,20.0,71,72,0.01,97.0,2.5,71.0,16.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3690.0
4101,6.0,20.0,21.0,72,73,0.0,96.0,4.0,72.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2300.0
4102,6.0,20.0,22.0,70,72,0.0,94.0,10.0,71.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1890.0
4103,6.0,20.0,23.0,70,72,0.0,94.0,10.0,71.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1280.0
4104,6.0,21.0,0.0,68,71,0.0,90.0,10.0,69.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,721.0
4105,6.0,21.0,1.0,68,71,0.0,90.0,10.0,69.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,385.0
4106,6.0,21.0,2.0,68,71,0.0,90.0,9.0,69.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,195.0
4107,6.0,21.0,3.0,68,70,0.0,93.0,9.0,69.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,129.0
4108,6.0,21.0,4.0,68,69,0.01,96.0,3.0,68.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,171.0
4109,6.0,21.0,5.0,68,69,0.03,96.0,10.0,68.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,160.0
4110,6.0,21.0,6.0,66,68,0.0,93.0,10.0,67.0,16.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1160.0
4111,6.0,21.0,7.0,64,66,0.01,93.0,3.0,65.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2400.0
4112,6.0,21.0,8.0,64,66,0.01,93.0,10.0,65.0,20.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1050.0
4113,6.0,21.0,9.0,64,66,0.02,93.0,10.0,65.0,20.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3330.0
4114,6.0,21.0,10.0,62,67,0.0,84.0,10.0,64.0,20.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2030.0
4115,6.0,21.0,11.0,62,68,0.0,81.0,10.0,64.0,20.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2200.0
4116,6.0,21.0,12.0,61,70,0.0,73.0,10.0,64.0,17.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2930.0
4117,6.0,21.0,13.0,56,72,0.0,57.0,10.0,62.0,18.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3720.0
4118,6.0,21.0,14.0,56,74,0.0,54.0,10.0,63.0,17.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4190.0
4119,6.0,21.0,15.0,51,76,0.0,42.0,10.0,62.0,17.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4910.0
4120,6.0,21.0,16.0,48,76,0.0,37.0,10.0,60.0,21.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6090.0
4121,6.0,21.0,17.0,48,76,0.0,37.0,10.0,60.0,21.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,7490.0
4122,6.0,21.0,18.0,49,75,0.0,40.0,10.0,60.0,17.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6850.0
4123,6.0,21.0,19.0,50,73,0.0,44.0,10.0,60.0,17.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5270.0
4124,6.0,21.0,20.0,49,71,0.0,46.0,10.0,59.0,17.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3720.0
4125,6.0,21.0,21.0,48,69,0.0,47.0,10.0,57.0,17.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2720.0
4126,6.0,21.0,22.0,48,68,0.0,49.0,10.0,57.0,17.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2230.0
4127,6.0,21.0,23.0,48,68,0.0,49.0,10.0,57.0,17.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1640.0
4128,6.0,22.0,0.0,49,66,0.0,54.0,10.0,57.0,17.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1140.0
4129,6.0,22.0,1.0,50,65,0.0,59.0,10.0,57.0,17.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,831.0
4130,6.0,22.0,2.0,51,63,0.0,65.0,10.0,56.0,17.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,552.0
4131,6.0,22.0,3.0,51,63,0.0,65.0,10.0,56.0,17.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,279.0
4132,6.0,22.0,4.0,51,63,0.0,65.0,10.0,56.0,17.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,188.0
4133,6.0,22.0,5.0,52,63,0.0,68.0,10.0,57.0,17.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,186.0
4134,6.0,22.0,6.0,52,65,0.0,63.0,10.0,58.0,17.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,540.0
4135,6.0,22.0,7.0,51,69,0.0,53.0,10.0,59.0,17.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1110.0
4136,6.0,22.0,8.0,50,71,0.0,47.0,10.0,59.0,17.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2070.0
4137,6.0,22.0,9.0,50,74,0.0,43.0,10.0,60.0,17.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3190.0
4138,6.0,22.0,10.0,51,77,0.0,40.0,10.0,62.0,17.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4410.0
4139,6.0,22.0,11.0,49,78,0.0,36.0,10.0,61.0,17.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5260.0
4140,6.0,22.0,12.0,47,78,0.0,33.0,10.0,61.0,20.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6130.0
4141,6.0,22.0,13.0,49,79,0.0,35.0,10.0,62.0,20.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6090.0
4142,6.0,22.0,14.0,49,78,0.0,36.0,10.0,61.0,20.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6060.0
4143,6.0,22.0,15.0,47,79,0.0,32.0,10.0,61.0,17.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6000.0
4144,6.0,22.0,16.0,45,78,0.0,31.0,10.0,60.0,17.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6240.0
4145,6.0,22.0,17.0,45,78,0.0,31.0,10.0,60.0,21.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5740.0
4146,6.0,22.0,18.0,46,77,0.0,33.0,10.0,60.0,21.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5590.0
4147,6.0,22.0,19.0,47,75,0.0,37.0,10.0,59.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4880.0
4148,6.0,22.0,20.0,47,73,0.0,40.0,10.0,59.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3800.0
4149,6.0,22.0,21.0,47,72,0.0,41.0,10.0,58.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2510.0
4150,6.0,22.0,22.0,48,70,0.0,46.0,10.0,58.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2190.0
4151,6.0,22.0,23.0,48,70,0.0,46.0,10.0,58.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1610.0
4152,6.0,23.0,0.0,49,67,0.0,53.0,10.0,57.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1300.0
4153,6.0,23.0,1.0,49,66,0.0,54.0,10.0,57.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,785.0
4154,6.0,23.0,2.0,49,67,0.0,53.0,10.0,57.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,566.0
4155,6.0,23.0,3.0,50,65,0.0,59.0,10.0,57.0,21.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,341.0
4156,6.0,23.0,4.0,49,65,0.0,56.0,10.0,56.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,225.0
4157,6.0,23.0,5.0,51,65,0.0,61.0,10.0,57.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,221.0
4158,6.0,23.0,6.0,52,66,0.0,61.0,10.0,58.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,357.0
4159,6.0,23.0,7.0,52,70,0.0,53.0,9.0,60.0,21.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,854.0
4160,6.0,23.0,8.0,51,73,0.0,46.0,10.0,60.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1550.0
4161,6.0,23.0,9.0,50,77,0.0,39.0,10.0,61.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2710.0
4162,6.0,23.0,10.0,48,79,0.0,34.0,10.0,61.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3980.0
4163,6.0,23.0,11.0,50,81,0.0,34.0,10.0,63.0,21.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5050.0
4164,6.0,23.0,12.0,51,81,0.0,35.0,10.0,63.0,21.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5880.0
